"CODUSU";"NRO_HOGAR";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"PONDIH";"DECCF_R";"DECIF_R";"REALIZADA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"IPCF"
"TQRMNOTUQHIMKQCDEGNFJ00024983";1;2004;1;44;"N";0;282;433;"4";"5";1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;740;185
"TQRMNOUXRHIMKQCDEGNFJ00024984";1;2004;1;44;"N";0;282;381;"2";"2";1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;280;93.33
"TQRMNOPXRHIMKQCDEGNFJ00024980";1;2004;1;44;"N";0;282;403;"8";"9";1;2;2;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1650;550
"TQRMNOPRYHIPKPCDEGNFJ00009394";1;2004;1;44;"N";0;121;145;"1";"1";1;3;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;150;75
"TQRMNOPYWHIPKPCDEGNFJ00009396";1;2004;1;44;"N";0;121;137;"00";"00";1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOPXXHIPKPCDEGNFJ00009395";2;2004;1;44;"N";0;121;0;"12";"12";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;0;0
"TQRMNOPVSHIPKPCDEGNFJ00025067";1;2004;1;44;"N";0;121;127;"1";"1";1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;150;75
"TQRMNOPXWHIOKRCDEGNFJ00025049";1;2004;1;44;"N";0;240;342;"5";"4";1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;500;250
"TQRMNOSUUHIOKRCDEGNFJ00025051";1;2004;1;44;"N";0;240;343;"3";"1";1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;250;125
"TQRMNORSUHIMLOCDEGNFJ00025002";1;2004;1;44;"N";0;389;578;"10";"10";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;7000;3500
"TQRMNOPVXHIMLOCDEGNFJ00024999";1;2004;1;44;"N";0;389;506;"10";"7";1;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1000;1000
"TQRMNOQQVHIMLOCDEGNFJ00025000";1;2004;1;44;"N";0;389;579;"10";"10";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;4200;1400
"TQRMNOPPXHIMLOCDEGNFJ00024998";1;2004;1;44;"N";0;389;438;"10";"9";1;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2250;1125
"TQRMNOPRUHILKNCDEGNFJ00024965";1;2004;1;44;"N";0;444;0;"12";"12";1;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOPRSHIOKSCDEGNFJ00025052";1;2004;1;44;"N";0;241;222;"8";"4";1;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;550;550
"TQRMNOPSYHINKUCDEGNFJ00009328";1;2004;1;44;"N";0;276;0;"12";"12";1;4;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;0;0
"TQRMNOQYSHINKUCDEGNFJ00009329";1;2004;1;44;"N";0;276;345;"2";"4";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;550;110
"TQRMNORXUHINKUCDEGNFJ00025025";1;2004;1;44;"N";0;276;297;"5";"6";1;2;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;800;266.67
"TQRMNOTRRHINKUCDEGNFJ00009330";1;2004;1;44;"N";0;276;219;"8";"9";1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;2250;450
"TQRMNOQPYHIKKMCDEGNFJ00009185";1;2004;1;44;"N";0;214;418;"9";"10";1;7;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2800;700
"TQRMNOPPSHIKKMCDEGNFJ00024948";1;2004;1;44;"N";0;214;390;"10";"10";1;6;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;4500;1125
"TQRMNOPWYHIKKMCDEGNFJ00009184";1;2004;1;44;"N";0;214;0;"12";"12";1;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOPXYHIMKPCDEGNFJ00009243";1;2004;1;44;"N";0;281;412;"5";"5";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;750;250
"TQRMNOQVQHIMKPCDEGNFJ00009244";1;2004;1;44;"N";0;281;0;"12";"12";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;0
"TQRMNOPTPHIPKOCDEGNFJ00025063";1;2004;1;44;"N";0;261;298;"2";"3";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;450;112.5
"TQRMNOPYSHIKKSCDEGNFJ00009201";1;2004;1;44;"N";0;361;274;"10";"10";1;5;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;4;2;6000;1000
"TQRMNORQVHIPKOCDEGNFJ00025066";1;2004;1;44;"N";0;261;477;"5";"3";1;1;1;6;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;450;225
"TQRMNOQVYHIMLOCDEGNFJ00025001";1;2004;1;44;"N";0;389;577;"8";"9";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1600;533.33
"TQRMNORXRHIOKRCDEGNFJ00025050";1;2004;1;44;"N";0;240;343;"3";"7";1;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;3;4;980;140
"TQRMNOSRVHIMKQCDEGNFJ00024982";1;2004;1;44;"N";0;282;0;"12";"12";1;3;2;1;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOQYWHIMKQCDEGNFJ00024981";1;2004;1;44;"N";0;282;0;"12";"12";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;10;4;6;0;0
"TQRMNOPWWHIPKSCDEGNFJ00025073";1;2004;1;44;"N";0;285;355;"5";"7";1;5;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1000;250
"TQRMNOPQPHIPKSCDEGNFJ00025072";1;2004;1;44;"N";0;285;426;"3";"5";1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;650;130
"TQRMNOQYSHIPKSCDEGNFJ00025074";2;2004;1;44;"N";0;285;320;"5";"4";1;2;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;500;250
"TQRMNOQRRHINLOCDEGNFJ00009342";1;2004;1;44;"N";0;420;0;"12";"12";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOPSYHINLOCDEGNFJ00009341";1;2004;1;44;"N";0;420;520;"00";"00";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;0;0
"TQRMNOSRXHINLOCDEGNFJ00009345";1;2004;1;44;"N";0;420;0;"12";"12";1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;0;0
"TQRMNOPXSHIOKTCDEGNFJ00025054";1;2004;1;44;"N";0;216;0;"12";"12";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;0;0
"TQRMNORSVHIOKTCDEGNFJ00025057";1;2004;1;44;"N";0;216;229;"5";"6";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;800;266.67
"TQRMNOQXWHIOKTCDEGNFJ00025056";1;2004;1;44;"N";0;216;239;"4";"6";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;800;200
"TQRMNOQTPHIOKTCDEGNFJ00025055";1;2004;1;44;"N";0;216;0;"12";"12";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;0
"TQRMNOPSWHIOKTCDEGNFJ00025053";1;2004;1;44;"N";0;216;266;"6";"9";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;7;2;5;2000;285.71
"TQRMNOQURHIMKSCDEGNFJ00024985";1;2004;1;44;"N";0;497;771;"9";"9";1;4;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;2000;666.67
"TQRMNOSQSHIMKSCDEGNFJ00024986";1;2004;1;44;"N";0;497;0;"12";"12";1;4;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;0
"TQRMNOQQXHILKOCDEGNFJ00009216";1;2004;1;44;"N";0;363;478;"4";"7";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;1000;166.67
"TQRMNOPUPHILKOCDEGNFJ00009215";1;2004;1;44;"N";0;363;517;"7";"7";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;1100;366.67
"TQRMNOSRXHILKOCDEGNFJ00009218";1;2004;1;44;"N";0;363;503;"8";"9";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1650;550
"TQRMNORQTHIMKOCDEGNFJ00024977";1;2004;1;44;"N";0;287;310;"2";"2";1;3;2;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;1;300;100
"TQRMNOPXSHIMKOCDEGNFJ00024975";1;2004;1;44;"N";0;287;316;"7";"9";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;2;3;1880;376
"TQRMNORWWHIMKOCDEGNFJ00024978";1;2004;1;44;"N";0;287;325;"9";"4";1;1;1;9;4;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;580;580
"TQRMNOPPYHIMKOCDEGNFJ00024974";1;2004;1;44;"N";0;287;315;"1";"1";1;3;2;6;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;2;2;150;37.5
"TQRMNOQTXHIMKOCDEGNFJ00024976";1;2004;1;44;"N";0;287;0;"12";"12";1;4;3;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;0
"TQRMNOQXSHIPKNCDEGNFJ00009386";1;2004;1;44;"N";0;261;278;"5";"5";1;1;1;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;770;256.67
"TQRMNOSUTHIPKNCDEGNFJ00009388";1;2004;1;44;"N";0;261;271;"4";"6";1;2;1;1;1;4;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;850;170
"TQRMNOQQYHIPKNCDEGNFJ00009385";1;2004;1;44;"N";0;261;353;"4";"5";1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;700;175
"TQRMNOQQYHINKMCDEGNFJ00009295";1;2004;1;44;"N";0;259;349;"4";"3";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;400;200
"TQRMNOPPVHINKMCDEGNFJ00009293";1;2004;1;44;"N";0;259;409;"7";"8";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1500;375
"TQRMNOQXQHINKMCDEGNFJ00009296";1;2004;1;44;"N";0;259;287;"6";"7";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1150;287.5
"TQRMNOPVXHINKMCDEGNFJ00009294";1;2004;1;44;"N";0;259;205;"2";"5";1;4;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;4;2;700;116.67
"TQRMNOQXXHILKOCDEGNFJ00009217";1;2004;1;44;"N";0;363;457;"5";"7";1;5;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;1200;240
"TQRMNOPTYHIKKPCDEGNFJ00024954";1;2004;1;44;"N";0;522;0;"12";"12";1;6;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;0
"TQRMNORUTHIPKSCDEGNFJ00025075";1;2004;1;44;"N";0;285;0;"12";"12";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNORRRHIKKPCDEGNFJ00024956";1;2004;1;44;"N";0;522;0;"12";"12";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;0
"TQRMNOSSVHINLMCDEGNFJ00009337";1;2004;1;44;"N";0;278;411;"7";"9";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1750;350
"TQRMNOQWSHINLMCDEGNFJ00009335";2;2004;1;44;"N";0;278;479;"5";"8";1;6;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;1500;250
"TQRMNOQQVHINLMCDEGNFJ00009334";2;2004;1;44;"N";0;278;241;"2";"2";1;4;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;380;95
"TQRMNOSSVHIMLNCDEGNFJ00009280";1;2004;1;44;"N";0;250;432;"1";"4";1;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;2;7;500;55.56
"TQRMNOPUVHIMLNCDEGNFJ00009278";1;2004;1;44;"N";0;250;249;"10";"10";1;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2612;2612
"TQRMNOSWUHIMLNCDEGNFJ00009281";1;2004;1;44;"N";0;250;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;0;0
"TQRMNOQSXHIKKPCDEGNFJ00024955";2;2004;1;44;"N";0;522;725;"6";"4";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;600;300
"TQRMNOPSPHIPKQCDEGNFJ00025068";1;2004;1;44;"N";0;275;336;"5";"4";1;5;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;500;250
"TQRMNOSPTHIPKQCDEGNFJ00025071";1;2004;1;44;"N";0;275;0;"12";"12";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;0
"TQRMNORSXHIPKQCDEGNFJ00025070";1;2004;1;44;"N";0;275;323;"6";"7";1;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1000;333.33
"TQRMNOQPSHIPKQCDEGNFJ00025069";1;2004;1;44;"N";0;275;350;"8";"7";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1000;500
"TQRMNOPXXHINKRCDEGNFJ00025017";1;2004;1;44;"N";0;292;493;"2";"3";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;450;112.5
"TQRMNOQVQHINKRCDEGNFJ00025018";1;2004;1;44;"N";0;292;401;"7";"7";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1100;366.67
"TQRMNORSUHINKRCDEGNFJ00025019";1;2004;1;44;"N";0;292;0;"12";"12";1;5;2;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOSRWHINKRCDEGNFJ00025020";1;2004;1;44;"N";0;292;237;"7";"8";1;4;3;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1400;350
"TQRMNOTQWHINKRCDEGNFJ00025021";1;2004;1;44;"N";0;292;0;"12";"12";1;4;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;0;0
"TQRMNOPPWHIOKMCDEGNFJ00009349";1;2004;1;44;"N";0;328;324;"1";"1";1;4;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;150;75
"TQRMNOQRTHIOKMCDEGNFJ00009350";1;2004;1;44;"N";0;328;332;"8";"9";1;5;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;2000;500
"TQRMNOQXSHIOKMCDEGNFJ00009351";1;2004;1;44;"N";0;328;398;"1";"2";1;2;1;6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;300;42.86
"TQRMNOSUVHIOKMCDEGNFJ00009352";1;2004;1;44;"N";0;328;426;"10";"10";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;3600;1200
"TQRMNOSUWHIMLMCDEGNFJ00024996";1;2004;1;44;"N";0;256;280;"6";"5";1;1;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;680;340
"TQRMNORYTHIMLMCDEGNFJ00024995";1;2004;1;44;"N";0;256;387;"1";"1";1;3;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;150;50
"TQRMNOSVRHIMLMCDEGNFJ00024997";1;2004;1;44;"N";0;256;295;"7";"9";1;4;2;8;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;1650;412.5
"TQRMNOPYUHIMLMCDEGNFJ00024994";1;2004;1;44;"N";0;256;240;"10";"9";1;4;1;3;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1800;1800
"TQRMNOPSXHIMLMCDEGNFJ00024993";1;2004;1;44;"N";0;256;0;"12";"12";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;0
"TQRMNOPVSHILKQCDEGNFJ00009225";1;2004;1;44;"N";0;329;601;"8";"10";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;2750;550
"TQRMNORTUHILKQCDEGNFJ00009228";1;2004;1;44;"N";0;329;578;"6";"8";1;5;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;1500;300
"TQRMNOQRTHILKQCDEGNFJ00009226";1;2004;1;44;"N";0;329;464;"6";"7";1;2;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1000;333.33
"TQRMNORYVHIKLLCDEGNFJ00024963";1;2004;1;44;"N";0;384;0;"12";"12";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;0
"TQRMNOSSSHIKLLCDEGNFJ00024964";1;2004;1;44;"N";0;384;604;"10";"10";1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2600;1300
"TQRMNOQUXHINKNCDEGNFJ00025008";1;2004;1;44;"N";0;304;0;"12";"12";1;3;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOSYRHINKNCDEGNFJ00025009";1;2004;1;44;"N";0;304;400;"7";"5";1;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;700;350
"TQRMNOPXTHIKKUCDEGNFJ00009204";1;2004;1;44;"N";0;367;0;"12";"12";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;0
"TQRMNOQUUHIMKNCDEGNFJ00009234";1;2004;1;44;"N";0;263;498;"5";"5";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;730;243.33
"TQRMNOQXVHILKQCDEGNFJ00009227";1;2004;1;44;"N";0;329;669;"7";"9";1;5;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1838;367.6
"TQRMNOTRXHIKKPCDEGNFJ00024957";1;2004;1;44;"N";0;522;0;"12";"12";1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNORYPHINLMCDEGNFJ00009336";1;2004;1;44;"N";0;278;0;"12";"12";1;4;3;8;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;0;0
"TQRMNORXVHIKLLCDEGNFJ00024962";1;2004;1;44;"N";0;384;0;"12";"12";1;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;0
"TQRMNORRRHIMKNCDEGNFJ00009235";1;2004;1;44;"N";0;263;380;"4";"4";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;600;200
"TQRMNORPTHIMLNCDEGNFJ00009279";1;2004;1;44;"N";0;250;263;"6";"2";1;1;1;3;2;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;320;320
"TQRMNORTVHILKMCDEGNFJ00009209";1;2004;1;44;"N";0;473;703;"8";"6";1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;900;450
"TQRMNOQRXHILKMCDEGNFJ00009208";1;2004;1;44;"N";0;473;1140;"6";"6";1;3;3;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;848;282.67
"TQRMNOSXTHILKMCDEGNFJ00009210";1;2004;1;44;"N";0;473;617;"8";"4";1;1;1;3;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;500;500
"TQRMNOSWWHIKKNCDEGNFJ00024952";1;2004;1;44;"N";0;293;514;"6";"6";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;850;283.33
"TQRMNORXXHIKKNCDEGNFJ00024951";1;2004;1;44;"N";0;293;645;"10";"10";1;5;4;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;5000;1000
"TQRMNOQRSHIKKNCDEGNFJ00024950";1;2004;1;44;"N";0;293;721;"7";"6";1;4;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;800;400
"TQRMNOPSUHIKKNCDEGNFJ00024949";1;2004;1;44;"N";0;293;0;"12";"12";1;4;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;0
"TQRMNOQSXHIOKNCDEGNFJ00025038";1;2004;1;44;"N";0;256;254;"4";"6";1;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;890;178
"TQRMNOTPVHIOKNCDEGNFJ00025041";1;2004;1;44;"N";0;256;261;"2";"2";1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;350;116.67
"TQRMNOTXQHIOKNCDEGNFJ00025042";1;2004;1;44;"N";0;256;0;"12";"12";1;3;1;1;1;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNORSPHIOKNCDEGNFJ00025039";1;2004;1;44;"N";0;256;369;"2";"3";1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;450;90
"TQRMNOSUPHINLPCDEGNFJ00025037";1;2004;1;44;"N";0;336;431;"2";"1";1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;100;100
"TQRMNORSTHINLPCDEGNFJ00025035";1;2004;1;44;"N";0;336;424;"8";"10";1;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;2500;500
"TQRMNOQVQHINLPCDEGNFJ00025034";1;2004;1;44;"N";0;336;519;"6";"7";1;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1100;275
