"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOQTTHIOLPCDEIMBF00222908";1;1;2006;2;43;"N";0;211;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;1900;"8";"8";"8";NA;"8";NA;950;"9";"9";"9";NA;"9";NA;213;2;0;97;0;0;0
"TQRMNOPUUHIOLPCDEIMBF00222906";1;1;2006;2;43;"N";0;211;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;1850;"8";"8";"8";NA;"8";NA;462.5;"6";"6";"6";NA;"7";NA;212;2;0;98;0;0;0
"TQRMNOQPPHIOLPCDEIMBF00222907";1;1;2006;2;43;"N";0;211;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;0;3;700;"3";"3";"3";NA;"4";NA;233.33;"3";"3";"3";NA;"4";NA;214;2;0;98;0;0;0
"TQRMNORSRHIOLPCDEIMBF00222909";1;1;2006;2;43;"N";0;211;2;1;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;340;"1";"1";"1";NA;"1";NA;170;"2";"2";"2";NA;"3";NA;211;1;2;98;0;0;0
"TQRMNOQUUHINKSCDEIMBF00226983";1;1;2006;2;43;"N";0;165;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;1300;"6";"6";"6";NA;"7";NA;1300;"10";"10";"10";NA;"10";NA;165;1;0;98;0;0;0
"TQRMNOQWXHINKSCDEIMBF00226984";1;1;2006;2;43;"N";0;165;3;1;1;1;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;390;"1";"2";"1";NA;"2";NA;195;"2";"3";"2";NA;"3";NA;164;1;0;98;0;0;0
"TQRMNOPRTHINKSCDEIMBF00226980";1;1;2006;2;43;"N";0;165;3;3;1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;5;0;5;1614;"7";"7";"7";NA;"8";NA;322.8;"4";"5";"4";NA;"5";NA;164;2;0;3;4;5;0
"TQRMNOPUWHINKSCDEIMBF00226981";1;1;2006;2;43;"N";0;165;5;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1105;"5";"6";"5";NA;"6";NA;552.5;"7";"7";"7";NA;"8";NA;162;2;0;96;0;0;0
"TQRMNOQRWHINKSCDEIMBF00226982";1;1;2006;2;43;"N";0;165;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;2000;"8";"8";"8";NA;"8";NA;500;"6";"7";"6";NA;"7";NA;165;96;0;98;0;0;0
"TQRMNOQWQHIKKOCDEIMBF00181148";1;1;2006;2;43;"N";0;189;2;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;750;"3";"4";"3";NA;"4";NA;750;"8";"8";"8";NA;"9";NA;190;1;0;98;0;0;0
"TQRMNOPRYHIOLPCDEIMBF00222905";1;1;2006;2;43;"N";0;211;3;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;0;9;4750;"10";"10";"10";NA;"10";NA;527.78;"7";"7";"7";NA;"7";NA;208;2;0;98;0;0;0
"TQRMNOPTRHIOKQCDEIMBF00227001";1;1;2006;2;43;"N";0;158;2;2;4;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;10;0;10;1850;"8";"8";"8";NA;"8";NA;185;"2";"3";"2";NA;"3";NA;153;2;3;4;5;0;0
"TQRMNOQUVHIOKQCDEIMBF00227002";1;1;2006;2;43;"N";0;158;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;1200;"6";"6";"6";NA;"6";NA;200;"3";"3";"2";NA;"3";NA;159;2;0;98;0;0;0
"TQRMNOSXSHINKQCDEIMBF00181169";1;1;2006;2;43;"N";0;202;3;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;0;2;277;"1";"1";"1";NA;"1";NA;138.5;"2";"2";"2";NA;"2";NA;206;3;0;98;0;0;0
"TQRMNORSXHINKQCDEIMBF00227055";1;1;2006;2;43;"N";0;202;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;6000;"10";"10";"10";NA;"10";NA;1500;"10";"10";"10";NA;"10";NA;202;96;0;2;0;0;0
"TQRMNORXXHINKQCDEIMBF00181167";1;1;2006;2;43;"N";0;202;2;2;3;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;8;1;7;600;"3";"3";"3";NA;"3";NA;75;"1";"1";"1";NA;"1";NA;198;2;0;98;0;0;0
"TQRMNOSYVHIOKSCDEIMBF00181194";1;1;2006;2;43;"N";0;150;1;1;2;2;3;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;400;"1";"2";"1";NA;"2";NA;100;"1";"1";"1";NA;"1";NA;149;2;3;98;0;0;0
"TQRMNOTPVHIOKSCDEIMBF00181195";1;1;2006;2;43;"N";0;150;3;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;7;1;6;1483;"7";"7";"7";NA;"7";NA;211.86;"3";"3";"3";NA;"4";NA;150;3;0;98;0;0;0
"TQRMNOSWVHIOKSCDEIMBF00181193";1;1;2006;2;43;"N";0;150;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2;4;2;2;200;"1";"1";"1";NA;"1";NA;50;"1";"1";"1";NA;"1";NA;153;2;0;98;0;0;0
"TQRMNOPUUHIOKSCDEIMBF00227006";1;1;2006;2;43;"N";0;150;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1200;"6";"6";"6";NA;"6";NA;400;"5";"6";"5";NA;"6";NA;148;2;0;98;0;0;0
"TQRMNORYSHIOKSCDEIMBF00181192";1;1;2006;2;43;"N";0;150;2;2;3;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;1;3;400;"1";"2";"1";NA;"2";NA;100;"1";"1";"1";NA;"2";NA;151;2;0;98;0;0;0
"TQRMNOQYWHIPKUCDEIMBF00177382";1;1;2006;2;43;"N";0;189;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;650;"3";"3";"3";NA;"4";NA;216.67;"3";"3";"3";NA;"4";NA;186;2;0;98;0;0;0
"TQSMNOPRTHIPKUCDEIMBF00222922";1;1;2006;2;43;"N";0;189;2;2;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1400;"6";"7";"6";NA;"7";NA;466.67;"6";"7";"6";NA;"7";NA;190;3;2;98;0;0;0
"TQTMNOPRTHIPKUCDEIMBF00222923";1;1;2006;2;43;"N";0;189;1;1;6;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;200;"1";"1";"1";NA;"1";NA;100;"1";"1";"1";NA;"2";NA;188;1;0;98;0;0;0
"TQUMNOPRTHIPKUCDEIMBF00222924";1;1;2006;2;43;"N";0;189;2;1;6;2;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1400;"6";"7";"6";NA;"7";NA;466.67;"6";"7";"6";NA;"7";NA;191;2;0;98;0;0;0
"TQRMNOQXSHIPKUCDEIMBF00177381";1;1;2006;2;43;"N";0;189;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;350;"1";"1";"1";NA;"2";NA;175;"2";"2";"2";NA;"3";NA;191;2;0;1;0;0;0
"TQRMNOQUSHIPKUCDEIMBF00177380";1;1;2006;2;43;"N";0;189;5;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;1;4;1800;"7";"8";"8";NA;"8";NA;360;"5";"5";"5";NA;"6";NA;193;3;0;2;0;0;0
"TQRMNOTXUHIMKOCDEIMBF00222863";1;1;2006;2;43;"N";0;295;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;800;"4";"4";"4";NA;"4";NA;400;"5";"6";"5";NA;"6";NA;294;1;2;98;0;0;0
"TQRMNOPXXHIMKOCDEIMBF00222861";1;1;2006;2;43;"N";0;295;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;500;"2";"2";"2";NA;"3";NA;500;"6";"7";"6";NA;"7";NA;296;1;0;96;0;0;0
"TQRMNOSYQHIMKOCDEIMBF00222862";1;1;2006;2;43;"N";0;295;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1500;"7";"7";"7";NA;"7";NA;500;"6";"7";"6";NA;"7";NA;294;2;0;98;0;0;0
"TQRMNOSVWHINKQCDEIMBF00181168";1;1;2006;2;43;"N";0;202;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2500;"9";"9";"9";NA;"9";NA;833.33;"8";"9";"9";NA;"9";NA;206;2;0;98;0;0;0
"TQRMNOQVWHINKQCDEIMBF00181166";1;1;2006;2;43;"N";0;202;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;250;"1";"1";"1";NA;"1";NA;125;"1";"2";"1";NA;"2";NA;207;1;0;98;0;0;0
"TQRMNOQYYHIOKQCDEIMBF00227005";1;1;2006;2;43;"N";0;158;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;200;"1";"1";"1";NA;"1";NA;200;"3";"3";"2";NA;"3";NA;158;1;0;98;0;0;0
"TQRMNOSRVHIPKNCDEIMBF00227028";1;1;2006;2;43;"N";0;290;3;3;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;850;"4";"4";"4";NA;"5";NA;141.67;"2";"2";"2";NA;"2";NA;292;2;3;98;0;0;0
"TQRMNOSVYHIPKNCDEIMBF00227029";1;1;2006;2;43;"N";0;290;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;900;"4";"5";"4";NA;"5";NA;300;"4";"4";"4";NA;"5";NA;290;1;0;98;0;0;0
"TQSMNOSVYHIPKNCDEIMBF00227030";1;1;2006;2;43;"N";0;290;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;1;2;400;"2";"2";"2";NA;"2";NA;133.33;"2";"2";"1";NA;"2";NA;299;2;0;1;3;0;0
"TQRMNOQQRHIPKNCDEIMBF00227024";1;1;2006;2;43;"N";0;290;2;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1375;"6";"7";"6";NA;"7";NA;458.33;"6";"6";"6";NA;"7";NA;289;2;0;98;0;0;0
"TQRMNOPVTHIPKNCDEIMBF00227023";1;1;2006;2;43;"N";0;290;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;1200;"6";"6";"6";NA;"6";NA;240;"3";"4";"3";NA;"4";NA;296;2;0;3;4;0;0
"TQRMNOSWTHIOKNCDEIMBF00226999";1;1;2006;2;43;"N";0;375;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;2;2;5450;"10";"10";"10";NA;"10";NA;1362.5;"10";"10";"10";NA;"10";NA;377;2;0;96;0;0;0
"TQRMNOQVSHIOKNCDEIMBF00222896";1;1;2006;2;43;"N";0;375;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;5;0;5;1860;"8";"8";"8";NA;"8";NA;372;"5";"5";"5";NA;"6";NA;371;2;3;98;0;0;0
"TQRMNOSQYHIOKNCDEIMBF00226998";1;1;2006;2;43;"N";0;375;3;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;4;2;2;2700;"9";"9";"9";NA;"9";NA;675;"8";"8";"8";NA;"8";NA;377;2;0;98;0;0;0
"TQRMNOQVTHIOKNCDEIMBF00222897";1;1;2006;2;43;"N";0;375;1;1;3;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;450;"2";"2";"2";NA;"2";NA;450;"6";"6";"6";NA;"7";NA;370;1;0;98;0;0;0
"TQRMNORUTHIOKNCDEIMBF00222898";1;1;2006;2;43;"N";0;375;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;2800;"9";"9";"9";NA;"9";NA;933.33;"9";"9";"9";NA;"9";NA;382;2;1;98;0;0;0
"TQRMNOQWSHIMKQCDEIMBF00177326";3;1;2006;2;43;"N";0;234;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;1900;"8";"8";"8";NA;"8";NA;1900;"10";"10";"10";NA;"10";NA;241;1;0;96;0;0;0
"TQRMNOPWPHIMKQCDEIMBF00177325";1;1;2006;2;43;"N";0;234;4;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1480;"7";"7";"7";NA;"7";NA;493.33;"6";"7";"6";NA;"7";NA;236;2;0;98;0;0;0
"TQRMNORRWHIOLLCDEIMBF00222904";1;1;2006;2;43;"N";0;163;4;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;760;"3";"4";"3";NA;"4";NA;380;"5";"5";"5";NA;"6";NA;162;2;0;98;0;0;0
"TQRMNOPUPHINLTCDEIMBF00177348";1;1;2006;2;43;"N";0;154;3;3;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;1500;"7";"7";"7";NA;"7";NA;300;"4";"4";"4";NA;"5";NA;157;2;0;98;0;0;0
"TQRMNOPYQHINLTCDEIMBF00177349";2;1;2006;2;43;"N";0;154;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;700;"3";"3";"3";NA;"4";NA;233.33;"3";"3";"3";NA;"4";NA;154;1;2;3;0;0;0
"TQRMNOQPYHINLTCDEIMBF00177351";1;1;2006;2;43;"N";0;154;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;850;"4";"4";"4";NA;"5";NA;212.5;"3";"3";"3";NA;"4";NA;156;1;3;98;0;0;0
"TQSMNOPYQHINLTCDEIMBF00177350";1;1;2006;2;43;"N";0;154;1;1;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;400;"1";"2";"1";NA;"2";NA;133.33;"2";"2";"1";NA;"2";NA;155;2;0;98;0;0;0
"TQRMNOQXPHINLTCDEIMBF00181184";1;1;2006;2;43;"N";0;154;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;3000;"9";"10";"9";NA;"10";NA;750;"8";"8";"8";NA;"9";NA;152;2;0;98;0;0;0
"TQRMNOQYUHIOLLCDEIMBF00222903";1;1;2006;2;43;"N";0;163;2;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;2000;"8";"8";"8";NA;"8";NA;400;"5";"6";"5";NA;"6";NA;160;2;1;98;0;0;0
"TQRMNOQTYHIOLLCDEIMBF00222902";1;1;2006;2;43;"N";0;163;3;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;0;3;940;"4";"5";"5";NA;"5";NA;313.33;"4";"5";"4";NA;"5";NA;165;1;2;98;0;0;0
"TQRMNOQXQHIPKNCDEIMBF00227025";1;1;2006;2;43;"N";0;290;3;2;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;"12";"12";"12";NA;"12";NA;0;"12";"12";"12";NA;"12";NA;0;2;0;98;0;0;0
"TQSMNOQXQHIPKNCDEIMBF00227026";1;1;2006;2;43;"N";0;290;1;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;1;3;650;"3";"3";"3";NA;"4";NA;162.5;"2";"2";"2";NA;"3";NA;291;2;0;98;0;0;0
"TQTMNOQXQHIPKNCDEIMBF00227027";1;1;2006;2;43;"N";0;290;1;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;0;2;880;"4";"5";"4";NA;"5";NA;440;"6";"6";"6";NA;"7";NA;294;1;2;98;0;0;0
"TQRMNOQXSHINLQCDEIMBF00226992";1;1;2006;2;43;"N";0;160;1;1;1;3;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;270;"1";"1";"1";NA;"1";NA;270;"4";"4";"3";NA;"5";NA;159;1;0;98;0;0;0
"TQRMNOPRYHINLQCDEIMBF00226989";1;1;2006;2;43;"N";0;160;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1000;"5";"5";"5";NA;"5";NA;500;"6";"7";"6";NA;"7";NA;161;2;0;96;0;0;0
"TQRMNORTTHINLQCDEIMBF00226993";1;1;2006;2;43;"N";0;160;3;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;2500;"9";"9";"9";NA;"9";NA;1250;"9";"10";"10";NA;"10";NA;160;2;0;98;0;0;0
"TQRMNOPXQHINLQCDEIMBF00226990";1;1;2006;2;43;"N";0;160;4;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;1;5;2000;"8";"8";"8";NA;"8";NA;333.33;"4";"5";"4";NA;"5";NA;159;2;0;98;0;0;0
"TQRMNOQSSHINLQCDEIMBF00226991";1;1;2006;2;43;"N";0;160;3;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;0;3;2500;"9";"9";"9";NA;"9";NA;833.33;"8";"9";"9";NA;"9";NA;160;96;0;98;0;0;0
"TQRMNORSTHINLNCDEIMBF00222889";1;1;2006;2;43;"N";0;211;2;2;4;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;3000;"9";"10";"10";NA;"10";NA;1000;"9";"9";"9";NA;"9";NA;209;96;0;98;0;0;0
"TQRMNOQVYHINLNCDEIMBF00222888";1;1;2006;2;43;"N";0;211;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;450;"2";"2";"2";NA;"2";NA;150;"2";"2";"2";NA;"2";NA;214;2;0;98;0;0;0
"TQRMNOQRQHINLNCDEIMBF00222887";1;1;2006;2;43;"N";0;211;1;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;550;"2";"3";"2";NA;"3";NA;110;"1";"1";"1";NA;"2";NA;206;2;0;5;0;0;0
"TQRMNOPXRHINLNCDEIMBF00222886";1;1;2006;2;43;"N";0;211;2;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;500;"2";"2";"2";NA;"3";NA;100;"1";"1";"1";NA;"2";NA;211;4;0;98;0;0;0
"TQRMNOPQXHINLNCDEIMBF00222885";1;1;2006;2;43;"N";0;211;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;2100;"8";"9";"8";NA;"9";NA;700;"8";"8";"8";NA;"8";NA;211;2;0;98;0;0;0
"TQRMNOQQYHIOKPCDEIMBF00177356";1;1;2006;2;43;"N";0;166;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;2200;"8";"9";"9";NA;"9";NA;550;"7";"7";"7";NA;"8";NA;164;2;0;98;0;0;0
"TQRMNOPQPHIOKPCDEIMBF00177354";1;1;2006;2;43;"N";0;166;2;2;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;0;3;200;"1";"1";"1";NA;"1";NA;66.67;"1";"1";"1";NA;"1";NA;170;1;0;98;0;0;0
"TQRMNOPTSHIOKPCDEIMBF00177355";1;1;2006;2;43;"N";0;166;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;644;"3";"3";"3";NA;"3";NA;128.8;"2";"2";"1";NA;"2";NA;165;2;0;3;4;0;0
"TQRMNOPXUHIOKPCDEIMBF00181191";1;1;2006;2;43;"N";0;166;2;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;650;"3";"3";"3";NA;"3";NA;130;"2";"2";"1";NA;"2";NA;167;2;0;98;0;0;0
"TQRMNOQTWHIOKPCDEIMBF00177357";1;1;2006;2;43;"N";0;166;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1200;"6";"6";"6";NA;"6";NA;300;"4";"4";"4";NA;"5";NA;167;2;0;3;4;0;0
"TQRMNOQTVHIMKPCDEIMBF00181152";2;1;2006;2;43;"N";0;168;1;1;3;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;600;"3";"3";"3";NA;"3";NA;600;"7";"8";"7";NA;"8";NA;168;1;0;98;0;0;0
"TQRMNOQUTHIMKPCDEIMBF00227043";1;1;2006;2;43;"N";0;168;2;1;3;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1000;"5";"5";"5";NA;"5";NA;1000;"9";"9";"9";NA;"9";NA;167;1;0;96;0;0;0
"TQRMNOQSYHIMKPCDEIMBF00181151";1;1;2006;2;43;"N";0;168;3;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;700;"3";"3";"3";NA;"4";NA;700;"8";"8";"8";NA;"8";NA;172;96;0;98;0;0;0
"TQRMNOPQWHIMKPCDEIMBF00181150";1;1;2006;2;43;"N";0;168;3;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;630;"3";"3";"3";NA;"3";NA;315;"4";"5";"4";NA;"5";NA;169;2;1;98;0;0;0
"TQRMNOQWUHIPKMCDEIMBF00181213";1;1;2006;2;43;"N";0;221;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;500;"2";"2";"2";NA;"3";NA;100;"1";"1";"1";NA;"2";NA;226;1;2;3;0;0;0
"TQRMNOQUSHIPKMCDEIMBF00177373";1;1;2006;2;43;"N";0;221;3;3;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;400;"1";"2";"2";NA;"2";NA;100;"1";"1";"1";NA;"2";NA;223;2;0;98;0;0;0
"TQRMNOQWRHIMKRCDEIMBF00227045";1;1;2006;2;43;"N";0;183;4;2;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;2500;"9";"9";"9";NA;"9";NA;833.33;"8";"9";"9";NA;"9";NA;182;2;0;96;0;0;0
"TQRMNOQUQHINLTCDEIMBF00177352";1;1;2006;2;43;"N";0;154;3;3;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;10;2;8;5400;"10";"10";"10";NA;"10";NA;540;"7";"7";"7";NA;"8";NA;153;2;3;5;6;7;0
"TQRMNOQYSHIMKQCDEIMBF00181153";1;1;2006;2;43;"N";0;234;4;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;2;0;2;500;"2";"2";"2";NA;"3";NA;250;"3";"4";"3";NA;"4";NA;231;1;2;98;0;0;0
"TQRMNOQYQHIOKQCDEIMBF00227004";1;1;2006;2;43;"N";0;158;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;3400;"10";"10";"10";NA;"10";NA;1133.33;"9";"10";"10";NA;"10";NA;161;1;2;98;0;0;0
"TQRMNOQXXHIOKQCDEIMBF00227003";1;1;2006;2;43;"N";0;158;1;1;3;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;1200;"6";"6";"6";NA;"6";NA;600;"7";"8";"7";NA;"8";NA;156;1;2;98;0;0;0
"TQRMNOQYYHIPKMCDEIMBF00177374";1;1;2006;2;43;"N";0;221;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1500;"7";"7";"7";NA;"7";NA;375;"5";"5";"5";NA;"6";NA;221;1;0;98;0;0;0
"TQRMNOPXWHIPKUCDEIMBF00177379";1;1;2006;2;43;"N";0;189;2;2;4;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;3;3;900;"4";"5";"4";NA;"5";NA;150;"2";"2";"2";NA;"2";NA;194;2;0;98;0;0;0
"TQRMNOQUWHKSMRCDEIHJF00221859";1;1;2006;2;44;"N";0;110;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1700;"7";"8";"5";NA;"8";NA;566.67;"7";"7";"5";NA;"8";NA;114;2;0;1;0;0;0
