"CODUSU";"NRO_HOGAR";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"PONDIH";"DECCF_R";"DECIF_R";"REALIZADA";"II1";"II2";"II7";"II8";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"IPCF"
"TQRMNOSPXHINKMCDEFNFF00024828";1;2004;2;41;"N";0;141;0;"12";"12";1;1;1;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;0;2;0;0
"TQRMNORYXHINKMCDEFNFF00024827";1;2004;2;41;"N";0;141;0;"12";"12";1;1;1;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;7;4;3;0;0
"TQRMNOQWQHINKMCDEFNFF00024826";1;2004;2;41;"N";0;141;159;"3";"4";1;3;2;6;2;1;1;2;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;1;2;2;2;4;2;2;580;145
"TQRMNOPQXHINKMCDEFNFF00024824";1;2004;2;41;"N";0;141;161;"1";"2";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;0;4;250;62.5
"TQSMNOPXQHINKMCDEFNFF00147903";1;2004;2;41;"N";0;141;187;"1";"2";1;2;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;1;1;2;2;2;5;4;1;325;65
"TQRMNORRWHINLQCDEFNFF00024878";1;2004;2;41;"N";0;132;192;"3";"6";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;7;0;7;880;125.71
"TQRMNORYWHINLQCDEFNFF00024880";1;2004;2;41;"N";0;132;160;"5";"5";1;3;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;670;223.33
"TQRMNOSPSHINLQCDEFNFF00024881";1;2004;2;41;"N";0;132;169;"5";"6";1;3;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;910;227.5
"TQRMNOPXTHINLQCDEFNFF00024876";1;2004;2;41;"N";0;132;0;"12";"12";1;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;0
"TQRMNORVRHINLQCDEFNFF00024879";1;2004;2;41;"N";0;132;174;"3";"3";1;4;3;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;480;160
"TQRMNOQTVHINLQCDEFNFF00024877";2;2004;2;41;"N";0;132;159;"4";"5";1;4;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;750;187.5
"TQRMNOSVVHINLQCDEFNFF00024882";1;2004;2;41;"N";0;132;162;"8";"8";1;4;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;1311;437
"TQRMNOQPSHIKKNCDEFNFF00147834";1;2004;2;41;"N";0;127;0;"12";"12";1;4;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;6;2;4;0;0
"TQSMNOPRXHIKKNCDEFNFF00147831";1;2004;2;41;"N";0;127;144;"6";"2";1;1;1;3;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;300;300
"TQTMNOPRXHIKKNCDEFNFF00147832";1;2004;2;41;"N";0;127;172;"9";"5";1;1;1;3;4;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;650;650
"TQUMNOPRXHIKKNCDEFNFF00147833";1;2004;2;41;"N";0;127;205;"6";"9";1;3;3;3;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;7;2;5;2190;312.86
"TQRMNOQUYHIKKNCDEFNFF00147835";1;2004;2;41;"N";0;127;153;"9";"8";1;3;2;3;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;1300;650
"TQRMNORVWHIKKNCDEFNFF00024732";1;2004;2;41;"N";0;127;0;"12";"12";1;2;1;3;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOTPWHIKKNCDEFNFF00147836";1;2004;2;41;"N";0;127;124;"6";"4";1;2;1;3;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;600;300
"TQRMNORRWHIKKNCDEFNFF00024731";1;2004;2;41;"N";0;127;148;"10";"9";1;5;1;3;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1750;1750
"TQRMNOPWVHIMLRCDEFNFF00017893";1;2004;2;41;"N";0;107;173;"2";"5";1;4;3;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;2;2;5;1;4;616;123.2
"TQRMNOSWQHIMLRCDEFNFF00017897";1;2004;2;41;"N";0;107;186;"8";"9";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;1866;466.5
"TQRMNOQRUHIMLRCDEFNFF00017894";1;2004;2;41;"N";0;107;141;"5";"6";1;4;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;900;225
"TQRMNOQWRHIMLRCDEFNFF00017895";1;2004;2;41;"N";0;107;141;"6";"8";1;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;5;2;3;1450;290
"TQRMNORRRHIMLRCDEFNFF00017896";1;2004;2;41;"N";0;107;0;"12";"12";1;5;4;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;3;3;0;0
"TQRMNOPPSHINKUCDEFNFF00024848";1;2004;2;41;"N";0;127;154;"6";"4";1;3;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;580;290
"TQRMNOPSUHINKUCDEFNFF00024849";1;2004;2;41;"N";0;127;140;"5";"4";1;3;2;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;0;2;500;250
"TQRMNOPWRHINKUCDEFNFF00024850";1;2004;2;41;"N";0;127;143;"6";"6";1;5;2;8;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;3;0;3;820;273.33
"TQRMNOQPXHINKUCDEFNFF00024851";1;2004;2;41;"N";0;127;177;"8";"9";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1800;450
"TQRMNOQVRHINKUCDEFNFF00024853";1;2004;2;41;"N";0;127;115;"1";"1";1;2;2;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;4;2;2;148;37
"TQRMNOQYXHINKUCDEFNFF00024854";1;2004;2;41;"N";0;127;185;"10";"10";1;5;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;3280;1093.33
"TQRMNORSXHINKUCDEFNFF00024855";1;2004;2;41;"N";0;127;0;"12";"12";1;7;3;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;0
"TQRMNOVTQHIOKOCDEFNFF00017961";1;2004;2;41;"N";0;483;528;"5";"1";1;3;2;1;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;220;220
"TQRMNOYRPHIOKOCDEFNFF00017965";1;2004;2;41;"N";0;483;490;"5";"1";1;3;1;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;220;220
"TQRMNPPPPHIOKOCDEFNFF00017966";1;2004;2;41;"N";0;483;526;"5";"4";1;3;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;510;255
"TQRMNOQTUHINKUCDEFNFF00024852";1;2004;2;41;"N";0;127;228;"5";"9";1;6;4;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;7;1;6;1729;247
"TQRMNOXXRHIOKOCDEFNFF00017964";1;2004;2;41;"N";0;483;584;"2";"1";1;3;1;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;180;90
"TQRMNOPRXHIOKOCDEFNFF00017960";1;2004;2;41;"N";0;483;537;"4";"4";1;5;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;504;168
"TQRMNOSQVHIOKOCDEFNFF00147948";1;2004;2;41;"N";0;483;661;"5";"5";1;4;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;700;233.33
"TQRMNOWQTHIOKOCDEFNFF00017962";1;2004;2;41;"N";0;483;816;"5";"8";1;3;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;6;0;6;1330;221.67
"TQRMNOWVXHIOKOCDEFNFF00017963";1;2004;2;41;"N";0;483;517;"1";"3";1;3;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;8;2;6;388;48.5
"TQRMNOTRXHIMLTCDEFNFF00147899";1;2004;2;41;"N";0;280;378;"8";"3";1;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;483;483
"TQRMNOVUTHIMLTCDEFNFF00147901";1;2004;2;41;"N";0;280;0;"12";"12";1;3;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOPURHIMLTCDEFNFF00147896";1;2004;2;41;"N";0;280;427;"5";"5";1;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;700;233.33
"TQRMNOSVQHIMLTCDEFNFF00147898";1;2004;2;41;"N";0;280;0;"12";"12";1;5;4;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;3;5;0;0
"TQRMNOWVVHIMLTCDEFNFF00147902";1;2004;2;41;"N";0;280;399;"2";"2";1;4;3;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;0;3;370;123.33
"TQRMNORUYHIMLTCDEFNFF00147897";1;2004;2;41;"N";0;280;321;"4";"7";1;5;3;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;1010;202
"TQRMNOUTYHIMLTCDEFNFF00147900";1;2004;2;41;"N";0;280;295;"1";"1";1;4;3;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;7;3;4;150;21.43
"TQRMNORPYHINKTCDEFNFF00147925";1;2004;2;41;"N";0;114;124;"8";"3";1;6;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;440;440
"TQRMNOPVVHINKTCDEFNFF00147923";1;2004;2;41;"N";0;114;139;"5";"1";1;3;1;1;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;240;240
"TQRMNOSTRHINKTCDEFNFF00147926";1;2004;2;41;"N";0;114;134;"7";"6";1;3;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;820;410
"TQRMNOSTXHINKTCDEFNFF00147927";1;2004;2;41;"N";0;114;177;"3";"6";1;3;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;920;153.33
"TQRMNOQTQHINKTCDEFNFF00147924";1;2004;2;41;"N";0;114;207;"5";"8";1;4;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;6;0;6;1470;245
"TQRMNOPRRHINKTCDEFNFF00147922";1;2004;2;41;"N";0;114;153;"6";"10";1;5;4;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;2;6;2300;287.5
"TQRMNORRTHIOKRCDEFNFF00024901";1;2004;2;41;"N";0;139;146;"3";"5";1;3;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;650;162.5
"TQRMNORUXHIOKRCDEFNFF00024902";1;2004;2;41;"N";0;139;151;"5";"4";1;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;528;264
"TQRMNORYTHIOKRCDEFNFF00024903";1;2004;2;41;"N";0;139;153;"6";"7";1;2;1;6;2;3;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1137;284.25
"TQRMNORUSHIOKRCDEFNFF00147956";1;2004;2;41;"N";0;139;157;"2";"4";1;3;2;2;3;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;615;87.86
"TQRMNOSPXHIOKRCDEFNFF00024904";1;2004;2;41;"N";0;139;142;"1";"3";1;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;435;62.14
"TQRMNOPWWHIOKRCDEFNFF00147955";1;2004;2;41;"N";0;139;160;"3";"2";1;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;280;140
"TQRMNOPQTHIOKRCDEFNFF00024900";1;2004;2;41;"N";0;139;160;"7";"2";1;3;1;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;350;350
"TQRMNORUSHILKRCDEFNFF00147857";1;2004;2;41;"N";0;192;0;"12";"12";1;3;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0
"TQSMNOPWRHIMKQCDEFNFF00147867";1;2004;2;41;"N";0;158;182;"5";"4";1;3;2;3;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;1;2;2;2;2;0;2;500;250
"TQRMNOTXTHIMKQCDEFNFF00147869";2;2004;2;41;"N";0;158;160;"7";"8";1;4;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1500;375
"TQRMNORUYHIMKQCDEFNFF00024779";1;2004;2;41;"N";0;158;242;"3";"5";1;3;2;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;700;140
"TQRMNOQSXHIMKQCDEFNFF00024778";1;2004;2;41;"N";0;158;207;"9";"9";1;4;3;1;2;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1897;632.33
"TQRMNOSYVHIMKQCDEFNFF00147868";1;2004;2;41;"N";0;158;181;"7";"3";1;4;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;400;400
"TQRMNOPUWHIOKQCDEFNFF00147950";1;2004;2;41;"N";0;161;0;"12";"12";1;5;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;0
"TQRMNOTTSHIOKQCDEFNFF00147954";1;2004;2;41;"N";0;161;144;"1";"1";1;3;2;6;2;4;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;230;57.5
"TQSMNORQPHIOKQCDEFNFF00147952";1;2004;2;41;"N";0;161;144;"1";"2";1;1;1;7;2;4;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;300;75
"TQRMNORQPHIOKQCDEFNFF00147951";1;2004;2;41;"N";0;161;143;"3";"1";1;2;1;6;2;3;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;150;150
"TQRMNOSUUHIOKQCDEFNFF00147953";1;2004;2;41;"N";0;161;148;"10";"10";1;4;3;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;2;3;15000;3000
"TQRMNOPRQHIOKQCDEFNFF00147949";1;2004;2;41;"N";0;161;0;"12";"12";1;4;1;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;0;0
"TQRMNORRSHIKKOCDEFNFF00147837";1;2004;2;41;"N";0;181;196;"6";"2";1;1;1;3;4;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;300;300
"TQRMNOSXRHIKKOCDEFNFF00147838";1;2004;2;41;"N";0;181;196;"6";"2";1;1;1;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;300;300
"TQRMNOTPTHIKKOCDEFNFF00147839";1;2004;2;41;"N";0;181;196;"4";"1";1;1;1;3;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;200;200
"TQRMNOQQPHIKKOCDEFNFF00017823";1;2004;2;41;"N";0;181;219;"10";"7";1;2;1;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1160;1160
"TQRMNOWQXHINLOCDEFNFF00147935";1;2004;2;41;"N";0;225;0;"12";"12";1;1;1;9;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;0;0
"TQRMNOPVSHINLOCDEFNFF00024869";1;2004;2;41;"N";0;225;0;"12";"12";1;5;3;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;0
"TQRMNOSXVHINLOCDEFNFF00024872";1;2004;2;41;"N";0;225;239;"1";"2";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;300;75
"TQRMNOQRWHINLOCDEFNFF00024870";1;2004;2;41;"N";0;225;255;"1";"1";1;4;3;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;4;1;3;150;37.5
"TQRMNOVSUHINLOCDEFNFF00024873";1;2004;2;41;"N";0;225;0;"12";"12";1;4;3;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;0;0
"TQSMNOVSUHINLOCDEFNFF00024874";1;2004;2;41;"N";0;225;263;"1";"1";1;2;1;6;2;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;70;70
"TQRMNOWPRHINLOCDEFNFF00024875";1;2004;2;41;"N";0;225;286;"3";"3";1;3;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;3;2;1;450;150
"TQRMNORRRHINLOCDEFNFF00024871";1;2004;2;41;"N";0;225;290;"1";"1";1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;150;75
"TQRMNOUWTHILKRCDEFNFF00147858";1;2004;2;41;"N";0;192;259;"5";"4";1;1;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;530;265
"TQRMNOVRXHILKRCDEFNFF00147859";1;2004;2;41;"N";0;192;232;"10";"6";1;1;1;3;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;900;900
"TQRMNOUTQHILKRCDEFNFF00017843";1;2004;2;41;"N";0;192;199;"4";"7";1;4;2;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;1000;200
"TQRMNOPXXHILKRCDEFNFF00147856";1;2004;2;41;"N";0;192;284;"8";"8";1;5;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1500;500
"TQRMNORSSHINKSCDEFNFF00024842";1;2004;2;41;"N";0;148;236;"2";"5";1;2;2;1;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;2;6;740;92.5
"TQRMNOTRUHINKSCDEFNFF00024846";1;2004;2;41;"N";0;148;165;"7";"9";1;4;3;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1920;384
"TQRMNOQSTHINKSCDEFNFF00024840";1;2004;2;41;"N";0;148;209;"4";"7";1;5;3;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;1020;170
"TQRMNOQRXHILKOCDEFNFF00024748";1;2004;2;41;"N";0;208;304;"7";"8";1;4;2;3;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1480;370
"TQRMNOSTSHILKOCDEFNFF00147850";2;2004;2;41;"N";0;208;235;"4";"3";1;2;1;3;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;400;200
"TQRMNORYPHILKOCDEFNFF00024750";1;2004;2;41;"N";0;208;350;"5";"7";1;3;3;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1050;262.5
"TQRMNORQVHILKOCDEFNFF00024749";1;2004;2;41;"N";0;208;0;"12";"12";1;4;3;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;0;0
"TQRMNOSRQHILKOCDEFNFF00024751";1;2004;2;41;"N";0;208;258;"10";"6";1;5;1;1;2;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;900;900
"TQRMNOTVPHILKOCDEFNFF00024752";1;2004;2;41;"N";0;208;227;"8";"7";1;2;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1056;528
"TQRMNOPRXHIMLOCDEFNFF00024800";1;2004;2;41;"N";0;195;208;"2";"4";1;2;1;6;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;5;2;3;525;105
"TQRMNOVRVHIMLOCDEFNFF00024803";1;2004;2;41;"N";0;195;234;"3";"1";1;3;1;1;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;150;150
"TQRMNOVSPHIMLOCDEFNFF00024804";1;2004;2;41;"N";0;195;255;"1";"1";1;2;2;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;2;2;2;3;1;2;172;57.33
"TQRMNOSSSHIMLOCDEFNFF00024802";1;2004;2;41;"N";0;195;0;"12";"12";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;0
"TQRMNOVTPHIMLOCDEFNFF00024805";2;2004;2;41;"N";0;195;223;"3";"5";1;2;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;5;3;2;700;140
"TQRMNORPTHIMLOCDEFNFF00024801";1;2004;2;41;"N";0;195;0;"12";"12";1;4;3;6;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;0;0
"TQRMNOPRXHIKKNCDEFNFF00147830";1;2004;2;41;"N";0;127;162;"7";"3";1;1;1;3;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;400;400
"TQRMNOPVQHIMKQCDEFNFF00147865";1;2004;2;41;"N";0;158;0;"12";"12";1;4;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;0;0
"TQRMNOTSVHILKRCDEFNFF00017842";1;2004;2;41;"N";0;192;209;"4";"1";1;1;1;3;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;200;200
"TQRMNOPXRHILKOCDEFNFF00024747";1;2004;2;41;"N";0;208;301;"9";"8";1;4;2;1;2;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1301;650.5
"TQRMNOQQUHIMLMCDEFNFF00024791";1;2004;2;41;"N";0;142;202;"5";"6";1;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;800;266.67
"TQRMNOSSWHIMLMCDEFNFF00024794";1;2004;2;41;"N";0;142;171;"7";"2";1;2;1;3;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;350;350
"TQRMNOQXWHIMLMCDEFNFF00024793";1;2004;2;41;"N";0;142;209;"6";"5";1;3;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;620;310
"TQRMNOQTYHIMLMCDEFNFF00024792";1;2004;2;41;"N";0;142;234;"8";"9";1;3;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;2040;510
"TQRMNOTQRHIMLMCDEFNFF00024796";1;2004;2;41;"N";0;142;173;"8";"6";1;1;1;3;4;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;900;450
"TQRMNOSTVHIMLMCDEFNFF00024795";1;2004;2;41;"N";0;142;181;"7";"9";1;3;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1583;395.75
"TQRMNORYSHIOLLCDEFNFF00024923";1;2004;2;41;"N";0;469;410;"10";"7";1;3;1;6;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;1000;1000
"TQRMNOXRTHIOLLCDEFNFF00024926";1;2004;2;41;"N";0;469;427;"6";"2";1;3;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;300;300
"TQRMNPPUWHIOLLCDEFNFF00024928";1;2004;2;41;"N";0;469;0;"12";"12";1;3;2;3;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;6;1;5;0;0
"TQRMNOXYRHIOLLCDEFNFF00024927";1;2004;2;41;"N";0;469;444;"1";"3";1;1;1;2;2;3;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;8;3;5;465;58.13
