"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"IDIMPH"
"359670";1;1;2012;4;43;"S";2;391;1;"";3;9;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;4800;"05";"05";"05";"04";"";"05";2400;"06";"07";"06";"06";"";"06";1;0;98;0;0;0;"00010"
"359781";1;1;2012;4;43;"S";2;466;1;"";3;1;"";5;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;1;5;0;"00";"00";"00";"00";"";"00";0;"00";"00";"00";"00";"";"00";2;0;98;0;0;0;"00000"
"357706";1;1;2012;4;43;"S";2;333;1;"";4;1;"";5;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2100;"02";"02";"02";"02";"";"02";2100;"06";"06";"06";"06";"";"06";1;0;98;0;0;0;"00000"
"336988";1;1;2012;4;43;"S";2;449;1;"";2;1;"";5;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1800;"01";"01";"01";"01";"";"01";1800;"05";"05";"04";"04";"";"04";1;0;97;0;0;0;"00000"
"334643";1;1;2012;4;43;"S";2;588;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;16000;"10";"10";"10";"10";"";"10";8000;"10";"10";"10";"10";"";"10";1;2;98;0;0;0;"10000"
"334653";1;1;2012;4;43;"S";2;510;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;0;1;12000;"09";"09";"09";"09";"";"10";12000;"10";"10";"10";"10";"";"10";1;0;98;0;0;0;"00000"
"335494";1;1;2012;4;43;"S";2;469;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;1500;"01";"01";"01";"01";"";"01";1500;"04";"04";"03";"03";"";"03";1;0;98;0;0;0;"00010"
"362898";1;1;2012;4;43;"S";2;396;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;6000;"06";"06";"06";"06";"";"06";6000;"10";"10";"10";"10";"";"10";96;0;97;0;0;0;"00010"
"362055";1;1;2012;4;43;"S";2;511;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;5000;"05";"05";"05";"05";"";"05";5000;"09";"10";"09";"09";"";"09";1;0;98;0;0;0;"00000"
"364861";1;1;2012;4;43;"S";2;450;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;5300;"05";"06";"06";"05";"";"05";5300;"10";"10";"10";"09";"";"09";1;0;96;0;0;0;"00000"
"365673";1;1;2012;4;43;"S";2;396;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;7000;"07";"07";"07";"06";"";"07";7000;"10";"10";"10";"10";"";"10";1;0;96;0;0;0;"00000"
"367348";1;1;2012;4;43;"S";2;600;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;14500;"10";"10";"10";"10";"";"10";7250;"10";"10";"10";"10";"";"10";1;2;98;0;0;0;"00000"
"364835";1;1;2012;4;43;"S";2;495;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3500;"03";"03";"03";"03";"";"03";3500;"08";"08";"08";"08";"";"08";1;0;98;0;0;0;"00000"
"366334";1;1;2012;4;43;"S";2;564;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;6000;"06";"06";"06";"06";"";"06";3000;"07";"08";"07";"07";"";"07";1;2;98;0;0;0;"00000"
"362423";1;1;2012;4;43;"S";2;495;1;"";7;1;"";4;1;1;1;"";1;1;1;1;2;2;2;7;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;18500;"10";"10";"10";"10";"";"10";4625;"09";"09";"09";"09";"";"09";1;2;98;0;0;0;"00000"
"361241";1;1;2012;4;43;"S";2;1098;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;11500;"09";"09";"09";"09";"";"10";5750;"10";"10";"10";"10";"";"10";1;2;98;0;0;0;"10100"
"357495";1;1;2012;4;43;"S";2;831;3;"";1;1;"";3;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;6;"";1;"";3;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;2400;"02";"02";"02";"02";"";"02";1200;"03";"03";"03";"03";"";"02";1;2;98;0;0;0;"00000"
"360233";1;1;2012;4;43;"S";2;1024;2;"";1;2;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;2500;"02";"02";"02";"02";"";"02";2500;"06";"07";"07";"06";"";"06";1;0;98;0;0;0;"00000"
"356353";1;1;2012;4;43;"S";2;1024;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;0;2;0;2;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;2500;"02";"02";"02";"02";"";"02";2500;"06";"07";"07";"06";"";"06";1;0;96;0;0;0;"00000"
"338573";1;1;2012;4;43;"S";2;488;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3800;"04";"04";"04";"03";"";"04";3800;"08";"09";"09";"08";"";"08";1;0;98;0;0;0;"00010"
"337735";1;1;2012;4;43;"S";2;599;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;5000;"05";"05";"05";"05";"";"05";5000;"09";"10";"09";"09";"";"09";1;0;98;0;0;0;"10000"
"341336";1;1;2012;4;43;"S";2;673;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;0;2;1500;"01";"01";"01";"01";"";"01";750;"02";"02";"01";"01";"";"01";1;2;98;0;0;0;"00000"
"331475";1;1;2012;4;43;"S";2;470;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;8;"";1;"";1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2000;"01";"02";"02";"01";"";"02";2000;"05";"06";"05";"05";"";"05";1;0;97;0;0;0;"00000"
"333589";1;1;2012;4;43;"S";2;525;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;13000;"09";"10";"10";"09";"";"10";6500;"10";"10";"10";"10";"";"10";1;2;98;0;0;0;"00000"
"336542";1;1;2012;4;43;"S";2;470;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;6000;"06";"06";"06";"06";"";"06";6000;"10";"10";"10";"10";"";"10";1;0;97;0;0;0;"00000"
"334874";1;1;2012;4;43;"S";2;523;2;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;1;1;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4800;"05";"05";"05";"04";"";"05";2400;"06";"07";"06";"06";"";"06";2;0;98;0;0;0;"10010"
"332369";1;1;2012;4;43;"S";2;398;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3800;"04";"04";"04";"03";"";"04";1900;"05";"06";"05";"05";"";"04";1;2;98;0;0;0;"00000"
"334833";1;1;2012;4;43;"S";2;600;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;9000;"08";"08";"08";"08";"";"09";3000;"07";"08";"07";"07";"";"07";1;0;2;0;0;0;"00000"
"331760";2;1;2012;4;43;"S";2;539;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;4000;"04";"04";"04";"04";"";"04";4000;"09";"09";"09";"08";"";"09";1;0;98;0;0;0;"00000"
"367663";1;1;2012;4;43;"S";2;520;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;4;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;13000;"09";"10";"10";"09";"";"10";3250;"08";"08";"08";"08";"";"08";2;0;98;0;0;0;"00000"
"363638";1;1;2012;4;43;"S";2;540;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;8;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;4;0;4;7000;"07";"07";"07";"06";"";"07";1750;"05";"05";"04";"04";"";"04";2;0;98;0;0;0;"00100"
"363370";1;1;2012;4;43;"S";2;481;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;5100;"05";"06";"05";"05";"";"05";5100;"09";"10";"10";"09";"";"09";1;0;98;0;0;0;"00000"
"363767";1;1;2012;4;43;"S";2;410;1;"";6;1;"";2;1;1;1;"";1;1;1;1;2;2;2;6;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;0;3;10000;"09";"09";"09";"08";"";"09";3333.33333333333;"08";"08";"08";"08";"";"08";2;0;1;0;0;0;"00000"
"361555";1;1;2012;4;43;"S";2;641;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;5000;"05";"05";"05";"05";"";"05";2500;"06";"07";"07";"06";"";"06";1;2;98;0;0;0;"10000"
"358827";1;1;2012;4;43;"S";2;509;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;2;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1800;"01";"01";"01";"01";"";"01";1800;"05";"05";"04";"04";"";"04";1;0;98;0;0;0;"00010"
"357685";1;1;2012;4;43;"S";2;636;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;5000;"05";"05";"05";"05";"";"05";5000;"09";"10";"09";"09";"";"09";1;0;98;0;0;0;"10000"
"343316";1;1;2012;4;43;"S";2;579;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;0;1;950;"01";"01";"01";"01";"";"01";950;"02";"02";"02";"02";"";"01";1;0;98;0;0;0;"00000"
"339309";1;1;2012;4;43;"S";2;471;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;6800;"07";"07";"07";"06";"";"07";3400;"08";"08";"08";"08";"";"08";2;0;98;0;0;0;"00010"
"340583";1;1;2012;4;43;"S";2;424;1;"";3;1;"";5;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;14500;"10";"10";"10";"10";"";"10";7250;"10";"10";"10";"10";"";"10";1;2;98;0;0;0;"00010"
"339438";1;1;2012;4;43;"S";2;709;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;11500;"09";"09";"09";"09";"";"10";2875;"07";"08";"07";"07";"";"07";1;2;98;0;0;0;"10000"
"342910";1;1;2012;4;43;"S";2;510;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;0;1;5000;"05";"05";"05";"05";"";"05";5000;"09";"10";"09";"09";"";"09";1;0;98;0;0;0;"00010"
"337892";1;1;2012;4;43;"S";2;510;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;0;1;2100;"02";"02";"02";"02";"";"02";2100;"06";"06";"06";"06";"";"06";1;0;98;0;0;0;"00010"
"331583";1;1;2012;4;43;"S";2;444;1;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;3000;"02";"03";"03";"02";"";"03";3000;"07";"08";"07";"07";"";"07";1;0;98;0;0;0;"00010"
"335562";1;1;2012;4;43;"S";2;555;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;3000;"02";"03";"03";"02";"";"03";3000;"07";"08";"07";"07";"";"07";1;0;98;0;0;0;"10000"
"333142";1;1;2012;4;43;"S";2;595;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;4;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;6500;"06";"07";"07";"06";"";"07";6500;"10";"10";"10";"10";"";"10";1;0;98;0;0;0;"00000"
"332287";2;1;2012;4;43;"S";2;449;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;6500;"06";"07";"07";"06";"";"07";3250;"08";"08";"08";"08";"";"08";1;2;98;0;0;0;"00000"
"334230";1;1;2012;4;43;"S";2;624;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;2;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;13000;"09";"10";"10";"09";"";"10";4333.33333333333;"09";"09";"09";"09";"";"09";1;2;3;0;0;0;"00000"
"333037";1;1;2012;4;43;"S";2;513;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;7750;"07";"08";"08";"07";"";"08";1550;"04";"04";"04";"04";"";"03";2;3;1;0;0;0;"00000"
"334497";1;1;2012;4;43;"S";2;614;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;9000;"08";"08";"08";"08";"";"09";9000;"10";"10";"10";"10";"";"10";1;0;98;0;0;0;"00000"
"333294";1;1;2012;4;43;"S";2;632;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;12500;"09";"10";"10";"09";"";"10";6250;"10";"10";"10";"10";"";"10";1;2;98;0;0;0;"10010"
"359421";1;1;2012;4;43;"S";2;553;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;5000;"05";"05";"05";"05";"";"05";5000;"09";"10";"09";"09";"";"09";1;0;98;0;0;0;"00000"
"356816";1;1;2012;4;43;"S";2;742;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;16000;"10";"10";"10";"10";"";"10";16000;"10";"10";"10";"10";"";"10";1;0;96;0;0;0;"00000"
"357822";1;1;2012;4;43;"S";2;691;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;9000;"08";"08";"08";"08";"";"09";9000;"10";"10";"10";"10";"";"10";1;0;98;0;0;0;"10000"
"358510";1;1;2012;4;43;"S";2;691;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;6000;"06";"06";"06";"06";"";"06";6000;"10";"10";"10";"10";"";"10";1;0;98;0;0;0;"00000"
"339360";1;1;2012;4;43;"S";2;338;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;0;2;16000;"10";"10";"10";"10";"";"10";8000;"10";"10";"10";"10";"";"10";1;2;98;0;0;0;"00010"
"341179";1;1;2012;4;43;"S";2;513;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;10000;"09";"09";"09";"08";"";"09";2500;"06";"07";"07";"06";"";"06";2;0;98;0;0;0;"00010"
"337912";1;1;2012;4;43;"S";2;383;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;7000;"07";"07";"07";"06";"";"07";7000;"10";"10";"10";"10";"";"10";1;0;98;0;0;0;"00000"
"333267";1;1;2012;4;43;"S";2;547;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;4;0;4;4000;"04";"04";"04";"04";"";"04";1000;"02";"03";"02";"02";"";"02";2;0;3;4;0;0;"10000"
"331230";1;1;2012;4;43;"S";2;494;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;1500;"01";"01";"01";"01";"";"01";1500;"04";"04";"03";"03";"";"03";1;0;98;0;0;0;"00010"
"334197";1;1;2012;4;43;"S";2;401;1;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;5000;"05";"05";"05";"05";"";"05";2500;"06";"07";"07";"06";"";"06";1;2;98;0;0;0;"00000"
"334111";2;1;2012;4;43;"S";2;611;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;8500;"08";"08";"08";"08";"";"08";2833.33333333333;"07";"08";"07";"07";"";"07";2;0;98;0;0;0;"00000"
"335677";1;1;2012;4;43;"S";2;454;1;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;2000;"01";"02";"02";"01";"";"02";2000;"05";"06";"05";"05";"";"05";1;0;98;0;0;0;"00010"
"332446";1;1;2012;4;43;"S";2;454;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;1600;"01";"01";"01";"01";"";"01";1600;"04";"05";"04";"04";"";"04";1;0;98;0;0;0;"00010"
"363689";1;1;2012;4;43;"S";2;481;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;4;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;4;0;4;9700;"08";"09";"09";"08";"";"09";2425;"06";"07";"06";"06";"";"06";1;2;3;4;0;0;"00010"
"365400";1;1;2012;4;43;"S";2;642;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;1;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;1;3;9000;"08";"08";"08";"08";"";"09";2250;"06";"07";"06";"06";"";"06";1;0;2;0;0;0;"10000"
"365516";1;1;2012;4;43;"S";2;554;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;16500;"10";"10";"10";"10";"";"10";3300;"08";"08";"08";"08";"";"08";5;4;1;2;3;0;"10010"
"362892";1;1;2012;4;43;"S";2;355;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;1;2;5200;"05";"06";"05";"05";"";"05";1733.33333333333;"04";"05";"04";"04";"";"04";2;0;96;0;0;0;"00000"
"362511";1;1;2012;4;43;"S";2;563;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;0;2;2000;"01";"02";"02";"01";"";"02";1000;"02";"03";"02";"02";"";"02";2;0;1;0;0;0;"10000"
